#Annotated with Bakta (v1.7.0): https://github.com/oschwengers/bakta								
#Database (v5.0): https://doi.org/10.5281/zenodo.4247252								
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_34	cds	14185	14490	+	KK01_08795	rplU	50S ribosomal protein L21	"COG:COG0261, COG:J, RefSeq:WP_019390330.1, SO:0001217, UniParc:UPI00031DBDCE, UniRef:UniRef100_UPI00031DBDCE, UniRef:UniRef50_Q8EB80, UniRef:UniRef90_F5S9S5"
contig_34	cds	14516	14788	+	KK01_08800	rpmA	50S ribosomal protein L27	"COG:COG0211, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_003788168.1, SO:0001217, UniParc:UPI00020C6A4B, UniRef:UniRef100_F5S9S6, UniRef:UniRef50_B1VGM0, UniRef:UniRef90_Q5F685"
contig_34	cds	14907	15881	+	KK01_08805	ispA	Geranylgeranyl pyrophosphate synthase	"COG:COG0142, COG:H, RefSeq:WP_019390329.1, SO:0001217, UniParc:UPI0002FF0329, UniRef:UniRef100_UPI0002FF0329, UniRef:UniRef50_V9HKM6, UniRef:UniRef90_V9HKM6"
contig_34	tRNA	15888	15959	+	KK01_08810	trnR	tRNA-Arg(cct)	SO:0001036
contig_34	cds	16041	17459	-	KK01_08815	alsT	Na+/alanine symporter	"COG:COG1115, COG:E, KEGG:K03310, RefSeq:WP_019390328.1, SO:0001217, UniParc:UPI000308C82E, UniRef:UniRef100_UPI000308C82E, UniRef:UniRef50_V7IDB4, UniRef:UniRef90_F5S9S8"
contig_34	cds	17657	17959	+	KK01_08820	rhtB	RhtB family homoserine/homoserine lactone efflux pump	"RefSeq:WP_003788174.1, SO:0001217, UniParc:UPI00020C6A4E, UniRef:UniRef100_F5S9S9, UniRef:UniRef50_F5S9S9, UniRef:UniRef90_F5S9S9"
contig_34	cds	18030	19301	+	KK01_08825	purD	Phosphoribosylamine-glycine ligase	"COG:COG0151, COG:F, RefSeq:WP_019390327.1, SO:0001217, UniParc:UPI0002FD53BD, UniRef:UniRef100_UPI0002FD53BD, UniRef:UniRef50_Q9JXA3, UniRef:UniRef90_F5S9T0"
contig_35	cds	1021	1566	+	KK01_08830		hypothetical protein	
contig_35	cds	1717	2079	-	KK01_08835		Adhesin	"RefSeq:WP_019390349.1, SO:0001217, UniParc:UPI0002E336B2, UniRef:UniRef100_UPI0002E336B2, UniRef:UniRef50_F5S9P2, UniRef:UniRef90_F5S9P2"
contig_35	cds	2349	2705	-	KK01_08840		hypothetical protein	
contig_35	cds	2689	4305	-	KK01_08845		"2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase"	"SO:0001217, UniRef:UniRef50_P08331"
contig_35	cds	4525	4716	+	KK01_08850	yacG	DNA gyrase inhibitor YacG	"COG:COG3024, COG:L, KEGG:K09862, RefSeq:WP_003792093.1, SO:0001217, UniParc:UPI000258465A, UniRef:UniRef100_UPI000258465A, UniRef:UniRef50_A0A1V3K1Q5, UniRef:UniRef90_UPI000404AA69"
contig_35	cds	4703	5311	+	KK01_08855	rnhB	ribonuclease HII	"COG:COG0164, COG:L, RefSeq:WP_019390347.1, SO:0001217, UniParc:UPI00031807B9, UniRef:UniRef100_F5S9P4, UniRef:UniRef50_P43808, UniRef:UniRef90_F5S9P4"
contig_35	cds	5426	6361	-	KK01_08860	potA	"ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component"	"COG:COG3842, COG:E, RefSeq:WP_019390346.1, SO:0001217, UniParc:UPI00031A6C85, UniRef:UniRef100_UPI00031A6C85, UniRef:UniRef50_F0F0M3, UniRef:UniRef90_F5S9P5"
contig_35	cds	6529	7485	+	KK01_08865	ldh	L-lactate dehydrogenase	"COG:C, COG:COG0039, EC:1.1.1.27, KEGG:K00016, RefSeq:WP_003792090.1, SO:0001217, UniParc:UPI0002584657, UniRef:UniRef100_UPI0002584657, UniRef:UniRef50_P00344, UniRef:UniRef90_F5S9P7"
contig_35	cds	7563	7973	-	KK01_08870	mliC	MliC domain-containing protein	"SO:0001217, UniRef:UniRef50_F5S9P8, UniRef:UniRef90_F5S9P8"
contig_35	cds	8233	11016	+	KK01_08875	ileS	isoleucine--tRNA ligase	"COG:COG0060, COG:J, SO:0001217, UniRef:UniRef50_Q9JXY7, UniRef:UniRef90_F5S9P9"
contig_35	cds	11097	12953	-	KK01_08880	mdlB	"ABC-type multidrug transport system, ATPase and permease component"	"COG:COG1132, COG:V, RefSeq:WP_019390344.1, SO:0001217, UniParc:UPI000304910F, UniRef:UniRef100_UPI000304910F, UniRef:UniRef50_Q57180, UniRef:UniRef90_F5S9Q0"
contig_35	cds	13205	15406	-	KK01_08885	fhuE	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	"COG:COG4773, COG:P, RefSeq:WP_019390343.1, SO:0001217, UniParc:UPI00031A6A5A, UniRef:UniRef100_UPI00031A6A5A, UniRef:UniRef50_A0A378VEE3, UniRef:UniRef90_F5S9Q2"
contig_35	cds	15767	17764	+	KK01_08890		Site-specific recombinase	"COG:COG4389, COG:L, RefSeq:WP_003792082.1, SO:0001217, UniParc:UPI0002584652, UniRef:UniRef100_UPI0002584652, UniRef:UniRef50_F0F0F5, UniRef:UniRef90_F5S9Q4"
contig_35	cds	17966	18250	+	KK01_08895		PepSY domain-containing protein	"RefSeq:WP_038302713.1, SO:0001217, UniParc:UPI00041504F6, UniRef:UniRef100_UPI00041504F6, UniRef:UniRef50_D5VBA6, UniRef:UniRef90_F5S9Q6"
contig_35	cds	18299	18568	-	KK01_08900	hipB	"Transcriptional regulator, contains XRE-family HTH domain"	"COG:COG1396, COG:K, RefSeq:WP_100215655.1, SO:0001217, UniParc:UPI0003063B05, UniRef:UniRef100_UPI0003063B05, UniRef:UniRef50_F5S9Q7, UniRef:UniRef90_F5S9Q7"
contig_35	cds	18669	18899	-	KK01_08905		Transposase	"COG:COG3335, COG:X, SO:0001217, UniRef:UniRef50_F5S9Q8, UniRef:UniRef90_F5S9Q8"
contig_36	cds	127	999	-	KK01_08910	rhaT	Permease of the drug/metabolite transporter (DMT) superfamily	"COG:COG0697, COG:GER, KEGG:K15270, RefSeq:WP_038313166.1, SO:0001217, UniParc:UPI0004111AA9, UniRef:UniRef100_UPI0004111AA9, UniRef:UniRef50_F5S6G4, UniRef:UniRef90_F5S6G4"
contig_36	cds	1054	1365	+	KK01_08915		BPL/LPL catalytic domain-containing protein	"RefSeq:WP_003786304.1, SO:0001217, UniParc:UPI00020C6DAF, UniRef:UniRef100_F5S6G5, UniRef:UniRef50_F5S6G5, UniRef:UniRef90_F5S6G5"
contig_36	cds	1367	1543	+	KK01_08920	ccoS	cbb3-type cytochrome oxidase assembly protein CcoS	"COG:COG3197, COG:O, RefSeq:WP_019389341.1, SO:0001217, UniParc:UPI0002E84CB2, UniRef:UniRef100_UPI0002E84CB2, UniRef:UniRef50_A0A0S8BLU1, UniRef:UniRef90_F5S6G6"
contig_36	cds	1533	2819	+	KK01_08925		Major facilitator superfamily MFS_1 transporter	"RefSeq:WP_003786308.1, SO:0001217, UniParc:UPI00020C6DB1, UniRef:UniRef100_F5S6G7, UniRef:UniRef50_V9H8S0, UniRef:UniRef90_F5S6G7"
contig_36	cds	2880	3218	-	KK01_08930	erpA	iron-sulfur cluster insertion protein ErpA	"COG:COG0316, COG:O, RefSeq:WP_003790764.1, SO:0001217, UniParc:UPI0002585A41, UniRef:UniRef100_F5S6G8, UniRef:UniRef50_Q5F6W8, UniRef:UniRef90_V9HL14"
contig_36	cds	3354	4889	-	KK01_08935	hemN	oxygen-independent coproporphyrinogen III oxidase	"COG:COG0635, COG:H, RefSeq:WP_019389340.1, SO:0001217, UniParc:UPI0003117840, UniRef:UniRef100_UPI0003117840, UniRef:UniRef50_A0A853SUC7, UniRef:UniRef90_F5S6G9"
contig_36	cds	5004	5750	+	KK01_08940	crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	"COG:COG0664, COG:T, RefSeq:WP_032827332.1, SO:0001217, UniParc:UPI000517FDB8, UniRef:UniRef100_UPI000517FDB8, UniRef:UniRef50_A0A5C7XAB0, UniRef:UniRef90_F5S6H0"
contig_36	cds	5892	6788	+	KK01_08945	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY	"COG:COG0344, COG:I, EC:2.3.1.275, KEGG:K08591, SO:0001217, UniRef:UniRef50_F5S6H1, UniRef:UniRef90_F5S6H1"
contig_36	cds	6844	8166	+	KK01_08950	folC	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	"COG:COG0285, COG:H, SO:0001217, UniRef:UniRef50_A0A3N9QLB3, UniRef:UniRef90_F5S6H2"
contig_36	cds	8183	9220	+	KK01_08955	ftsN	Cell division protein FtsN	"COG:COG3087, COG:D, SO:0001217, UniRef:UniRef50_F5S6H3, UniRef:UniRef90_F5S6H3"
contig_36	cds	9220	9795	+	KK01_08960	purF	"Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation"	"COG:COG1286, COG:FM, KEGG:K03558, RefSeq:WP_003790754.1, SO:0001217, UniParc:UPI0002585A3C, UniRef:UniRef100_UPI0002585A3C, UniRef:UniRef50_F0EW98, UniRef:UniRef90_F5S6H4"
contig_36	cds	9808	11340	+	KK01_08965	purF	amidophosphoribosyltransferase	"COG:COG0034, COG:F, EC:2.4.2.14, KEGG:K00764, RefSeq:WP_019389335.1, SO:0001217, UniParc:UPI0002E9033A, UniRef:UniRef100_UPI0002E9033A, UniRef:UniRef50_P0AG16, UniRef:UniRef90_F5S6H5"
contig_36	cds	11415	12425	+	KK01_08970	sppA	"Periplasmic serine protease, ClpP class"	"COG:COG0616, COG:O, EC:3.4.21.-, KEGG:K04773, RefSeq:WP_003786325.1, SO:0001217, UniParc:UPI00020C7138, UniRef:UniRef100_F5S6H6, UniRef:UniRef50_A0A448VP44, UniRef:UniRef90_F5S6H6"
contig_36	cds	12670	13401	-	KK01_08975	rsuA	"Pseudouridylate synthase RsuA, specific for 16S rRNA U516 and 23S rRNA U2605"	"COG:COG1187, COG:J, RefSeq:WP_026036242.1, SO:0001217, UniParc:UPI0004747A7E, UniRef:UniRef100_UPI0004747A7E, UniRef:UniRef50_A0A7Y4YU88, UniRef:UniRef90_F5S6H7"
contig_36	cds	13480	14676	-	KK01_08980	hemY	"Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to protoporphyrinogen oxidase HemY)"	"COG:COG3071, COG:S, SO:0001217, UniRef:UniRef50_A0A0C1E308, UniRef:UniRef90_F5S6H8"
contig_36	cds	14673	16073	-	KK01_08985	hemX	"Proteobacterial HemX domain, involved in 2-ketogluconate production (unrelated to B subtilis HemX, COG0755, no evidence of involvement in heme biosynthesis)"	"COG:COG2959, COG:R, EC:2.1.1.107, KEGG:K02496, RefSeq:WP_154700127.1, SO:0001217, UniParc:UPI000E089539, UniRef:UniRef100_UPI000E089539, UniRef:UniRef50_F5S6H9, UniRef:UniRef90_F5S6H9"
contig_36	cds	16070	16813	-	KK01_08990	hemD	Uroporphyrinogen-III synthase	"COG:COG1587, COG:H, RefSeq:WP_019389331.1, SO:0001217, UniParc:UPI0002D31513, UniRef:UniRef100_UPI0002D31513, UniRef:UniRef50_C4GFP3, UniRef:UniRef90_F5S6I0"
contig_36	cds	16902	18449	-	KK01_08995	cls	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	"COG:COG1502, COG:I, EC:2.7.8.-, KEGG:K06132, SO:0001217, UniRef:UniRef50_F0EYP8, UniRef:UniRef90_F5S6I1"
contig_37	cds	68	262	-	KK01_09000		hypothetical protein	
contig_37	cds	378	467	-	KK01_09005		hypothetical protein	
contig_37	cds	570	1295	-	KK01_09010	rph	ribonuclease PH	"COG:COG0689, COG:J, EC:2.7.7.56, KEGG:K00989, RefSeq:WP_038317456.1, SO:0001217, UniParc:UPI000429AA0E, UniRef:UniRef100_UPI000429AA0E, UniRef:UniRef50_Q8UIG8, UniRef:UniRef90_F5S6I3"
contig_37	cds	1351	3138	+	KK01_09015	trpE	Anthranilate/para-aminobenzoate synthases component I	"COG:COG0147, COG:EH, EC:2.6.1.85, EC:4.1.3.38, KEGG:K03342, RefSeq:WP_019389328.1, SO:0001217, UniParc:UPI0002F2AE8A, UniRef:UniRef100_UPI0002F2AE8A, UniRef:UniRef50_E0NBI8, UniRef:UniRef90_F5S6I4"
contig_37	cds	3212	4582	-	KK01_09020	purB	adenylosuccinate lyase	"COG:COG0015, COG:F, EC:4.3.2.2, KEGG:K01756, RefSeq:WP_019389327.1, SO:0001217, UniParc:UPI00030E5C74, UniRef:UniRef100_UPI00030E5C74, UniRef:UniRef50_Q6D4E7, UniRef:UniRef90_F5S6I5"
contig_37	cds	4679	5551	-	KK01_09025	hisJ	"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	"COG:COG0834, COG:ET, SO:0001217, UniRef:UniRef50_U6Q408, UniRef:UniRef90_F5S6I6"
contig_37	cds	5584	5946	-	KK01_09030		Peptidase S1 and S6	"RefSeq:WP_026036240.1, SO:0001217, UniParc:UPI0004748513, UniRef:UniRef100_UPI0004748513, UniRef:UniRef50_F5S6I7, UniRef:UniRef90_F5S6I7"
contig_37	cds	6109	7002	+	KK01_09035	glyQ	glycine--tRNA ligase subunit alpha	"COG:COG0752, COG:J, RefSeq:WP_019389323.1, SO:0001217, UniParc:UPI0002FA846F, UniRef:UniRef100_UPI000405D4E6, UniRef:UniRef50_Q9KD49, UniRef:UniRef90_C4GJ80"
contig_37	cds	7111	8958	+	KK01_09040	tamA	Outer membrane translocation and assembly module TamA	"COG:COG0729, COG:M, RefSeq:WP_019389322.1, SO:0001217, UniParc:UPI000372B094, UniRef:UniRef100_UPI000372B094, UniRef:UniRef50_A0A1X3DDG2, UniRef:UniRef90_F5S6I9"
contig_37	cds	9012	12872	+	KK01_09045	tamB	Autotransporter translocation and assembly protein TamB	"COG:COG2911, COG:U, SO:0001217, UniRef:UniRef50_C4GH66, UniRef:UniRef90_F5S6J0"
contig_37	cds	13038	13619	+	KK01_09050		DUF1415 domain-containing protein	"COG:COG3310, COG:S, KEGG:K09941, RefSeq:WP_019389320.1, SO:0001217, UniParc:UPI0002F08DF3, UniRef:UniRef100_UPI0002F08DF3, UniRef:UniRef50_X2HC98, UniRef:UniRef90_F5S6J2"
contig_37	cds	13616	14095	+	KK01_09055	ybaN	Inner membrane protein YbaN	"SO:0001217, UniParc:UPI00020C7149, UniRef:UniRef100_F5S6J3, UniRef:UniRef50_F0F251, UniRef:UniRef90_F5S6J3"
contig_37	cds	14159	14395	-	KK01_09060		DUF3817 domain-containing protein	"SO:0001217, UniRef:UniRef50_F5S6J4, UniRef:UniRef90_F5S6J4"
contig_37	cds	14441	15295	-	KK01_09065	lgt	prolipoprotein diacylglyceryl transferase	"COG:COG0682, COG:M, EC:2.5.1.145, KEGG:K13292, RefSeq:WP_019389318.1, SO:0001217, UniParc:UPI000309EA0C, UniRef:UniRef100_UPI000309EA0C, UniRef:UniRef50_B3R646, UniRef:UniRef90_F5S6J5"
contig_37	cds	15426	16976	+	KK01_09070	lnt	apolipoprotein N-acyltransferase	"COG:COG0815, COG:M, EC:2.3.1.269, KEGG:K03820, SO:0001217, UniRef:UniRef50_Q9K0A2, UniRef:UniRef90_F5S6J6"
contig_38	cds	309	1979	+	KK01_09075	mIS1	formate--tetrahydrofolate ligase	"COG:COG2759, COG:F, SO:0001217, UniRef:UniRef50_A1B1M8, UniRef:UniRef90_F5S6R5"
contig_38	cds	2144	3589	-	KK01_09080	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	"COG:COG0043, COG:H, SO:0001217, UniRef:UniRef50_Q2SQ75, UniRef:UniRef90_A0A238TD22"
contig_38	cds	3655	4224	-	KK01_09085		RelA-SpoT domain-containing protein	"RefSeq:WP_003790610.1, SO:0001217, UniParc:UPI000258507F, UniRef:UniRef100_UPI000258507F, UniRef:UniRef50_Q8DTW4, UniRef:UniRef90_F5S6R3"
contig_38	cds	4324	5949	-	KK01_09090	pyrG	CTP synthase	"COG:COG0504, COG:F, EC:6.3.4.2, KEGG:K01937, RefSeq:WP_003790612.1, SO:0001217, UniParc:UPI0002585080, UniRef:UniRef100_UPI0002585080, UniRef:UniRef50_O67353, UniRef:UniRef90_C4GG02"
contig_38	cds	6122	6988	+	KK01_09095	lysO	DUF340 domain-containing protein	"COG:COG2431, COG:E, SO:0001217, UniRef:UniRef50_V9HM68, UniRef:UniRef90_F5S6R1"
contig_38	cds	7120	8358	+	KK01_09100	gltS	sodium/glutamate symporter	"COG:COG0786, COG:E, RefSeq:WP_003786491.1, SO:0001217, UniParc:UPI00020C5F80, UniRef:UniRef100_F5S6R0, UniRef:UniRef50_P45240, UniRef:UniRef90_F5S6R0"
contig_38	cds	8510	9232	-	KK01_09105	lpxH	"UDP-2,3-diacylglucosamine diphosphatase"	"COG:COG2908, COG:M, EC:3.6.1.54, KEGG:K03269, RefSeq:WP_019390136.1, SO:0001217, UniParc:UPI000364C7C7, UniRef:UniRef100_UPI000364C7C7, UniRef:UniRef50_D4DMM8, UniRef:UniRef90_F5S6Q9"
contig_38	cds	9235	9585	-	KK01_09110	arsC	ArsC family reductase	"COG:COG1393, COG:P, RefSeq:WP_019390135.1, SO:0001217, UniParc:UPI0003785752, UniRef:UniRef100_UPI0003785752, UniRef:UniRef50_F5S6Q8, UniRef:UniRef90_F5S6Q8"
contig_38	cds	9728	10372	+	KK01_09115		Lipoprotein	"RefSeq:WP_019390134.1, SO:0001217, UniParc:UPI00031D9C96, UniRef:UniRef100_UPI00031D9C96, UniRef:UniRef50_F0EXT2, UniRef:UniRef90_F5S6Q7"
contig_38	cds	10606	11064	+	KK01_09120	araC	AraC family transcriptional regulator	"RefSeq:WP_019390133.1, SO:0001217, UniParc:UPI00037F0493, UniRef:UniRef100_UPI00037F0493, UniRef:UniRef50_V9HM84, UniRef:UniRef90_F5S6Q6"
contig_38	cds	11070	11939	+	KK01_09125	atu1564	"putative ATPase, AAA+ superfamily"	"COG:COG2607, COG:R, KEGG:K06923, RefSeq:WP_154700267.1, SO:0001217, UniParc:UPI000E030059, UniRef:UniRef100_UPI000E030059, UniRef:UniRef50_A0A106LJP1, UniRef:UniRef90_F5S6Q5"
contig_38	cds	11981	12586	+	KK01_09130	mntP	Putative Mn2+ efflux pump MntP	"COG:COG1971, COG:P, KEGG:K23242, RefSeq:WP_154700268.1, SO:0001217, UniParc:UPI000DFEA066, UniRef:UniRef100_UPI000DFEA066, UniRef:UniRef50_Q9K1E1, UniRef:UniRef90_F5S6Q4"
contig_38	cds	12583	13311	+	KK01_09135	pyrF	orotidine-5'-phosphate decarboxylase	"COG:COG0284, COG:F, RefSeq:WP_019390132.1, SO:0001217, UniParc:UPI000301C446, UniRef:UniRef100_UPI000301C446, UniRef:UniRef50_Q3J8N5, UniRef:UniRef90_F5S6Q3"
contig_39	cds	152	691	+	KK01_09140	mutT	"8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family"	"COG:COG0494, COG:V, RefSeq:WP_019389278.1, SO:0001217, UniParc:UPI0002E78217, UniRef:UniRef100_UPI0002E78217, UniRef:UniRef50_F5S5J4, UniRef:UniRef90_F5S5J4"
contig_39	cds	688	1449	+	KK01_09145	gloB	hydroxyacylglutathione hydrolase	"COG:COG0491, COG:R, EC:3.1.2.6, KEGG:K01069, RefSeq:WP_019389277.1, SO:0001217, UniParc:UPI0002F73154, UniRef:UniRef100_UPI0002F73154, UniRef:UniRef50_Q5F7J0, UniRef:UniRef90_F5S5J5"
contig_39	cds	1536	1808	+	KK01_09150	rpmE	type B 50S ribosomal protein L31	"COG:COG0254, COG:J, RefSeq:WP_019389276.1, SO:0001217, UniParc:UPI0002F7C05E, UniRef:UniRef100_UPI0002F7C05E, UniRef:UniRef50_Q9JZQ4, UniRef:UniRef90_F5S5J6"
contig_39	cds	1808	1933	+	KK01_09155	ykgO	type B 50S ribosomal protein L36	"COG:COG0257, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_003785754.1, SO:0001217, UniParc:UPI00020C5F42, UniRef:UniRef100_F5S5J7, UniRef:UniRef50_A6WY31, UniRef:UniRef90_Q5F860"
contig_39	cds	1987	3174	-	KK01_09160	ldcA	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	"COG:COG1619, COG:M, EC:3.4.17.13, KEGG:K01297, SO:0001217, UniRef:UniRef50_F5S5J8, UniRef:UniRef90_F5S5J8"
contig_39	cds	3174	3581	-	KK01_09165	hinT	"Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family"	"COG:COG0537, COG:FR, RefSeq:WP_038317416.1, SO:0001217, UniParc:UPI0004153FDF, UniRef:UniRef100_UPI0004153FDF, UniRef:UniRef50_V9HM69, UniRef:UniRef90_F5S5J9"
contig_39	cds	3795	4985	-	KK01_09170	xkdP	"Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain"	"COG:COG1652, COG:P, SO:0001217, UniRef:UniRef50_A0A377R105, UniRef:UniRef90_F5S5K1"
contig_39	cds	5140	5643	+	KK01_09175	def	peptide deformylase	"COG:COG0242, COG:J, RefSeq:WP_019389272.1, SO:0001217, UniParc:UPI0002D95C15, UniRef:UniRef100_UPI0002D95C15, UniRef:UniRef50_Q8P4F9, UniRef:UniRef90_F5S5K2"
contig_39	cds	5729	6658	+	KK01_09180	fmt	methionyl-tRNA formyltransferase	"COG:COG0223, COG:J, RefSeq:WP_019389271.1, SO:0001217, UniParc:UPI0002F2683D, UniRef:UniRef100_UPI0002F2683D, UniRef:UniRef50_Q7NQ76, UniRef:UniRef90_F5S5K3"
contig_39	cds	6707	6916	+	KK01_09185		oligoendopeptidase F	"RefSeq:WP_019389270.1, SO:0001217, UniParc:UPI0002D3E313, UniRef:UniRef100_UPI0002D3E313, UniRef:UniRef50_F5S5K4, UniRef:UniRef90_UPI000DFC1A5E"
contig_39	cds	7293	7496	+	KK01_09190		PIN family toxin-antitoxin system	"SO:0001217, UniRef:UniRef50_F5S5K5, UniRef:UniRef90_F5S5K5"
contig_39	cds	7547	9709	+	KK01_09195	priA	primosomal protein N'	"COG:COG1198, COG:L, EC:5.6.2.4, KEGG:K04066, SO:0001217, UniRef:UniRef50_F2BFC6, UniRef:UniRef90_F5S5K6"
contig_39	cds	9796	10188	-	KK01_09200	ridA	"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family"	"COG:COG0251, COG:V, RefSeq:WP_019389268.1, SO:0001217, UniParc:UPI00031D19E8, UniRef:UniRef100_UPI00031D19E8, UniRef:UniRef50_A0A8D0JDM8, UniRef:UniRef90_F5S5K7"
contig_39	cds	10364	12340	+	KK01_09205	parE	"DNA gyrase/topoisomerase IV, subunit B"	"COG:COG0187, COG:L, SO:0001217, UniRef:UniRef50_V7IIF3, UniRef:UniRef90_V9H9S2"
contig_40	cds	82	390	+	KK01_09210		TPM-phosphatase domain-containing protein	"SO:0001217, UniRef:UniRef50_F5S6L3, UniRef:UniRef90_F5S6L3"
contig_40	cds	390	671	+	KK01_09215	ykgJ	YkgJ family cysteine cluster protein	"SO:0001217, UniRef:UniRef50_N9FXK1"
contig_40	cds	736	1032	-	KK01_09220		Outer membrane protein	"RefSeq:WP_003786397.1, SO:0001217, UniParc:UPI00020C5A58, UniRef:UniRef100_F5S6L1, UniRef:UniRef50_F5S6L1, UniRef:UniRef90_F5S6L1"
contig_40	cds	1104	1619	-	KK01_09225		Transposase	"RefSeq:WP_032827366.1, SO:0001217, UniParc:UPI0005193CE3, UniRef:UniRef100_F5S6L0, UniRef:UniRef50_F5S6L0, UniRef:UniRef90_F5S6L0"
contig_40	cds	2054	2800	-	KK01_09230	nfsA	oxygen-insensitive NADPH nitroreductase	"COG:C, COG:COG0778, RefSeq:WP_019389308.1, SO:0001217, UniParc:UPI0002D7753A, UniRef:UniRef100_UPI0002D7753A, UniRef:UniRef50_A0A249A0B6, UniRef:UniRef90_F5S6K9"
contig_40	cds	2901	4169	-	KK01_09235	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	"COG:COG1219, COG:O, SO:0001217, UniRef:UniRef50_Q7UKU7, UniRef:UniRef90_F5S6K8"
contig_40	cds	4329	5045	-	KK01_09240	pnuC	nicotinamide riboside transporter PnuC	"SO:0001217, UniRef:UniRef50_Q57425, UniRef:UniRef90_F5S6K6"
contig_40	cds	5188	6132	+	KK01_09245	ccmA	"ABC-type multidrug transport system, ATPase component"	"COG:COG1131, COG:V, SO:0001217, UniRef:UniRef50_V9HMB4, UniRef:UniRef90_F5S6K5"
contig_40	cds	6129	7304	+	KK01_09250		"Brp/Blh family beta-carotene 15,15'-monooxygenase"	"SO:0001217, UniRef:UniRef50_F5S6K4, UniRef:UniRef90_F5S6K4"
contig_40	cds	7366	8571	+	KK01_09255	trpB	tryptophan synthase subunit beta	"COG:COG0133, COG:E, EC:4.2.1.20, GO:0000162, GO:0004834, GO:0005737, RefSeq:WP_003786383.1, SO:0001217, UniParc:UPI00020C7153, UniRef:UniRef100_F5S6K3, UniRef:UniRef50_Q9K0B5, UniRef:UniRef90_Q9K0B5"
contig_40	ncRNA-region	8640	8755	+			SAM-I/IV variant riboswitch	"RFAM:RF01725, SO:0000035"
contig_40	cds	8967	10136	+	KK01_09260	metK	methionine adenosyltransferase	"COG:COG0192, COG:H, RefSeq:WP_019389313.1, SO:0001217, UniParc:UPI0002FA96EC, UniRef:UniRef100_UPI0002FA96EC, UniRef:UniRef50_P56878, UniRef:UniRef90_V9HJU4"
contig_40	cds	10387	12180	+	KK01_09265	lepA	translation elongation factor 4	"COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, GO:0097216, RefSeq:WP_019389314.1, SO:0001217, UniParc:UPI0002E9071E, UniRef:UniRef100_UPI0002E9071E, UniRef:UniRef50_Q9A9F4, UniRef:UniRef90_Q5F9P9"
contig_41	cds	58	1788	-	KK01_09270		PriCT-2 domain-containing protein	"SO:0001217, UniRef:UniRef50_UPI000705C02A, UniRef:UniRef90_UPI000705C02A"
contig_41	cds	1785	3902	-	KK01_09275	virD4	"Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase"	"COG:COG3505, COG:U, EC:7.4.2.8, KEGG:K03205, SO:0001217, UniRef:UniRef50_V9HAW2, UniRef:UniRef90_UPI000401316E"
contig_41	cds	3922	4983	-	KK01_09280	virB11	P-type DNA transfer ATPase VirB11	"RefSeq:WP_019389436.1, SO:0001217, UniParc:UPI00030E5967, UniRef:UniRef100_UPI00030E5967, UniRef:UniRef50_A0A2N6QF85, UniRef:UniRef90_U6Q3E6"
contig_41	cds	5049	5306	+	KK01_09285	yefM	YoeB-YefM toxin-antitoxin system antitoxin YefM	"RefSeq:WP_019389435.1, SO:0001217, UniParc:UPI0003078054, UniRef:UniRef100_UPI0003078054, UniRef:UniRef50_A0A8E0WKR9, UniRef:UniRef90_UPI000427C081"
contig_41	cds	5297	5557	+	KK01_09290		Txe/YoeB family addiction module toxin	"EC:3.1.-.-, KEGG:K19158, RefSeq:WP_019389434.1, SO:0001217, UniParc:UPI000300D60E, UniRef:UniRef100_UPI000300D60E, UniRef:UniRef50_A0A264T3L9, UniRef:UniRef90_UPI000300D60E"
contig_41	cds	5609	5857	-	KK01_09295		Bacterial conjugation TrbI-like family protein	"SO:0001217, UniRef:UniRef50_A0A7H1MA22"
contig_41	cds	5897	6931	-	KK01_09300		(pseudo) type IV secretion system protein VirB10	"SO:0001217, UniRef:UniRef50_U6Q1V5, UniRef:UniRef90_UPI00041D1E91"
